country,year,year_month,month,n_users,pct_is_hired_1mo,pct_is_unemployed,pct_job_offer,pct_job_search,pct_lost_job_1mo,pct_is_hired_1mo_male,pct_is_unemployed_male,pct_job_offer_male,pct_job_search_male,pct_lost_job_1mo_male,pct_is_hired_1mo_female,pct_is_unemployed_female,pct_job_offer_female,pct_job_search_female,pct_lost_job_1mo_female
Mexico,2012,2012_1,1,432787,0.229674182,0.40273853,0.290905226,0.123617391,0.014556814,0.280117107,0.491560343,0.190660353,0.146383779,0.018072071,0.345319144,0.613217981,0.168358444,0.212598619,0.018433406
Mexico,2012,2012_2,2,434494,0.170313054,0.341086413,0.270199358,0.08538668,0.01081718,0.204221772,0.435197489,0.170333443,0.108799372,0.016944165,0.267545746,0.507620276,0.171993694,0.134967273,0.009555205
Mexico,2012,2012_3,3,464987,0.160649653,0.352913092,0.26903978,0.099572676,0.013548766,0.197984916,0.419459568,0.185401129,0.117448679,0.018456221,0.243940649,0.530403062,0.146588188,0.163373095,0.016784907
Mexico,2012,2012_4,4,476498,0.156978623,0.32445047,0.237776444,0.08121755,0.014060919,0.190768127,0.399471719,0.181800395,0.090492573,0.02038121,0.248095756,0.475516866,0.150163221,0.1218716,0.016322089
Mexico,2012,2012_5,5,522109,0.168930243,0.39512822,0.256076796,0.11434394,0.015514002,0.21402303,0.508681498,0.183125339,0.135648399,0.021854464,0.265864058,0.582894407,0.159518435,0.195635816,0.020065212
Mexico,2012,2012_6,6,543001,0.202946219,0.459299338,0.240331049,0.12394084,0.015285423,0.240275014,0.579699656,0.175140221,0.149086304,0.020987878,0.292880601,0.658741286,0.147880697,0.20261576,0.024006607
Mexico,2012,2012_7,7,565116,0.19641985,0.425930251,0.248798477,0.121567961,0.01468725,0.240139871,0.527324687,0.162199737,0.15236945,0.017554084,0.288490878,0.635234722,0.167361695,0.171984947,0.022191606
Mexico,2012,2012_8,8,567272,0.232516324,0.377596638,0.269006755,0.098012946,0.015160276,0.270115875,0.44220014,0.178431635,0.116368458,0.018336848,0.361423735,0.56272303,0.192149327,0.148229481,0.02287492
Mexico,2012,2012_9,9,565766,0.174984004,0.340069923,0.252754672,0.093678305,0.011842352,0.202424852,0.414050833,0.157126983,0.121738023,0.012740026,0.238429301,0.463103066,0.173319761,0.145808688,0.01742368
Mexico,2012,2012_10,10,571898,0.159993565,0.300752931,0.257213699,0.08637904,0.010316525,0.179437947,0.356781288,0.194798394,0.097748298,0.00977483,0.2201406,0.450246413,0.149478185,0.137701116,0.01721264
Mexico,2012,2012_11,11,576435,0.145202842,0.289538283,0.243219097,0.076851683,0.012837527,0.175487272,0.348893667,0.184504405,0.0894777,0.016647014,0.212442276,0.42668491,0.147629378,0.132326333,0.015303045
Mexico,2012,2012_12,12,610685,0.127725423,0.28967471,0.170136814,0.068775228,0.015392551,0.155707508,0.353157881,0.136492539,0.076197291,0.02186531,0.163379526,0.4138948,0.117298122,0.102216934,0.0134055
Mexico,2013,2013_1,1,622005,0.214467729,0.380543565,0.266235802,0.105947701,0.010128536,0.271528817,0.451473092,0.200583045,0.128992312,0.014189154,0.286871274,0.554617796,0.148840458,0.161313122,0.008315109
Mexico,2013,2013_2,2,610975,0.173493187,0.298702893,0.242563116,0.072343386,0.021932158,0.214735039,0.373480881,0.177189342,0.091558805,0.023054375,0.264552515,0.438936006,0.145461351,0.119091164,0.040831256
Mexico,2013,2013_3,3,628231,0.129570174,0.270441923,0.222688788,0.060168951,0.014166763,0.147175584,0.330499558,0.144593557,0.074878806,0.018719702,0.182468192,0.400439245,0.130452372,0.09164692,0.020641198
Mexico,2013,2013_4,4,639547,0.142757295,0.294270789,0.243453569,0.074896763,0.011883411,0.164200465,0.339901352,0.178256536,0.079864039,0.01661172,0.201543809,0.427566624,0.125658893,0.115051324,0.012239503
Mexico,2013,2013_5,5,652085,0.130044396,0.299654186,0.220830107,0.0777506,0.014568653,0.157868464,0.365655809,0.152876576,0.092349931,0.018719581,0.167347701,0.417556886,0.125104592,0.11616855,0.021933922
Mexico,2013,2013_6,6,640534,0.170638873,0.359855995,0.220441069,0.098511554,0.009054945,0.197799243,0.405200392,0.131226035,0.10882159,0.008321651,0.231851416,0.51421332,0.132486524,0.149047339,0.012420612
Mexico,2013,2013_7,7,643452,0.171263746,0.329628317,0.239023268,0.090449637,0.011811293,0.193712677,0.395122546,0.161641041,0.105194963,0.019242981,0.224844496,0.44476539,0.111601648,0.14032266,0.010667805
Mexico,2013,2013_8,8,645627,0.19980577,0.285923606,0.22985408,0.080386973,0.01115195,0.194981621,0.318363433,0.14064248,0.088860476,0.0159821,0.276455738,0.421305301,0.127467616,0.133261598,0.0140711
Mexico,2013,2013_9,9,663950,0.126214323,0.255742149,0.204081633,0.080578357,0.008283756,0.139259388,0.301419208,0.13183222,0.092220661,0.012997543,0.171882601,0.385114318,0.106210475,0.138641155,0.012972272
Mexico,2013,2013_10,10,657503,0.111634472,0.232850649,0.218249955,0.0676803,0.0080608,0.1225,0.26875,0.156875,0.079375,0.01125,0.144094578,0.343862062,0.099883742,0.125264037,0.006549754
Mexico,2013,2013_11,11,639129,0.090435577,0.195265744,0.19448343,0.05272801,0.010326554,0.106844525,0.238295668,0.124328175,0.075114939,0.014245937,0.120244862,0.288419495,0.088291682,0.089132555,0.012613097
Mexico,2013,2013_12,12,629385,0.087069123,0.183989132,0.155389785,0.037020266,0.010804198,0.091386198,0.212146531,0.104441369,0.039818272,0.01370793,0.106717104,0.235124677,0.078085686,0.050321887,0.010411425
Mexico,2014,2014_1,1,648704,0.141358771,0.219514601,0.224909974,0.07198969,0.007553522,0.163562363,0.259924685,0.174973691,0.078611368,0.010777365,0.166092264,0.335506374,0.095503052,0.111281817,0.01245692
Mexico,2014,2014_2,2,633981,0.102368998,0.175241845,0.223666009,0.054891235,0.006467071,0.103577301,0.206507244,0.142418789,0.067972604,0.008415656,0.126904641,0.236660007,0.114900148,0.077171741,0.00685971
Mexico,2014,2014_3,3,659716,0.087765038,0.163252066,0.22130735,0.051688909,0.007730599,0.098223838,0.208334637,0.132633462,0.070696138,0.010635702,0.101217094,0.220686451,0.102876391,0.069690458,0.00995578
Mexico,2014,2014_4,4,661796,0.0723788,0.161227931,0.207767953,0.04230911,0.006497471,0.066612712,0.19859304,0.112681317,0.046691154,0.006225487,0.082902769,0.22023665,0.106350017,0.057780718,0.005861812
Mexico,2014,2014_5,5,671458,0.081166655,0.18348132,0.221160519,0.046466049,0.004914678,0.084807738,0.202186565,0.133971645,0.059611236,0.007989135,0.107570479,0.267271268,0.110052875,0.073644405,0.008274652
Mexico,2014,2014_6,6,684368,0.098777266,0.192878685,0.208075188,0.054795081,0.007890492,0.094888626,0.194581739,0.13632733,0.061257214,0.009608975,0.140979768,0.279486207,0.11212426,0.075024321,0.009893317
Mexico,2014,2014_7,7,664696,0.10275374,0.168347636,0.224162625,0.050549424,0.006017789,0.100609315,0.175437493,0.146512315,0.059736781,0.006288082,0.127049836,0.229699371,0.104332315,0.06899395,0.002524169
Mexico,2014,2014_8,8,652547,0.124895218,0.15278593,0.219754286,0.041836067,0.006896055,0.09924343,0.170131594,0.130176447,0.046399526,0.011599881,0.141019168,0.194989467,0.110552064,0.05309981,0.006093421
Mexico,2014,2014_9,9,640408,0.080885935,0.12367116,0.212989219,0.034196949,0.004372213,0.071150218,0.135772894,0.128592596,0.044387292,0.005874789,0.117325691,0.176436344,0.094935292,0.042989566,0.00447808
Mexico,2014,2014_10,10,678594,0.064692585,0.133806076,0.23740263,0.032714701,0.00545245,0.085945867,0.175858467,0.182469688,0.040989567,0.006611221,0.075740293,0.209882739,0.154218187,0.046539216,0.007300269
Mexico,2014,2014_11,11,710938,0.044167002,0.089881255,0.200158101,0.022364819,0.00548571,0.043719983,0.102448319,0.154651284,0.030016705,0.007177908,0.066167726,0.141277037,0.135017928,0.028613071,0.007153268
Mexico,2014,2014_12,12,679958,0.046473459,0.095888275,0.182070069,0.025001544,0.005882716,0.045260916,0.129792332,0.137779553,0.033280085,0.006656017,0.056923694,0.123179142,0.130644544,0.035460662,0.006532227
Mexico,2015,2015_1,1,727051,0.080462031,0.129839585,0.207963403,0.033560232,0.003438548,0.085590383,0.15406269,0.142016636,0.05135423,0.003170014,0.100216118,0.199560792,0.118516453,0.040086447,0.006100112
Mexico,2015,2015_2,2,719758,0.062521014,0.116983764,0.206041475,0.030010087,0.005279552,0.064756971,0.152369343,0.13459292,0.029838996,0.006983595,0.095428201,0.175973105,0.126945772,0.04552538,0.007879393
Mexico,2015,2015_3,3,756698,0.055240003,0.10849771,0.197040299,0.03052737,0.004757512,0.061242502,0.123685838,0.131491255,0.034824168,0.004202917,0.08024819,0.162150982,0.100103413,0.041365047,0.00910031
Mexico,2015,2015_4,4,757585,0.049367398,0.138202314,0.190209679,0.029567639,0.004487945,0.055008789,0.214653863,0.111811344,0.034679454,0.006577138,0.068473939,0.2516211,0.083323708,0.041249361,0.001649974
Mexico,2015,2015_5,5,753483,0.050034307,0.156606055,0.188723568,0.024552644,0.004512378,0.044052087,0.233769743,0.105137648,0.029368058,0.007048334,0.068016062,0.285175776,0.108170122,0.040973531,0.004097353
Mexico,2015,2015_6,6,755450,0.060493745,0.192600437,0.205440466,0.031769144,0.004235886,0.05416424,0.264997088,0.107163658,0.037856727,0.004659289,0.070784806,0.349808634,0.09547718,0.044446274,0.002469237
Mexico,2015,2015_7,7,771835,0.064003317,0.120232951,0.298250274,0.027726133,0.004923332,0.056822747,0.122828969,0.21523768,0.02410662,0.005165704,0.087859165,0.181412906,0.375841984,0.047997136,0.004067554
Mexico,2015,2015_8,8,762101,0.096837558,0.147618229,0.201416873,0.027686619,0.004855,0.080104779,0.190029586,0.124542467,0.036836504,0.008770596,0.118987466,0.266499324,0.094537986,0.039119167,0.005704878
Mexico,2015,2015_9,9,753443,0.054151409,0.144403757,0.19868789,0.026677532,0.005441686,0.051832698,0.194961626,0.10543242,0.035929484,0.006479087,0.073313783,0.247948862,0.079903786,0.035421266,0.006590003
Mexico,2015,2015_10,10,753869,0.046161866,0.085425982,0.202687735,0.023744178,0.005305962,0.054398508,0.086678941,0.107601444,0.021520289,0.005380072,0.059290683,0.130272487,0.099374525,0.045929402,0.0083508
Mexico,2015,2015_11,11,745196,0.035561114,0.071390614,0.194579681,0.01999474,0.004562558,0.032603183,0.074262806,0.125582631,0.023546743,0.005433864,0.041798175,0.085302397,0.149279195,0.024737695,0.005971168
Mexico,2015,2015_12,12,733108,0.03587466,0.081161302,0.147045183,0.017187099,0.005729033,0.023687759,0.08138871,0.085032981,0.017613975,0.006073784,0.035788481,0.104746775,0.070704073,0.025313804,0.006110229
Mexico,2016,2016_1,1,765099,0.065481722,0.092406342,0.201019737,0.026009706,0.004574571,0.056304042,0.087328718,0.111459022,0.026428428,0.00574531,0.062127033,0.112809613,0.109539769,0.043325431,0.009809532
Mexico,2016,2016_2,2,762526,0.051801512,0.073440119,0.19186231,0.017704314,0.003016291,0.044168071,0.070320219,0.104027431,0.022084036,0.002324635,0.064815726,0.091070198,0.086147484,0.020511306,0.003281809
Mexico,2016,2016_3,3,795236,0.046024073,0.07771278,0.188623251,0.019616818,0.003395219,0.042067004,0.084694902,0.123396546,0.016826802,0.004487147,0.050305426,0.08783487,0.086237873,0.027947459,0.004790993
Mexico,2016,2016_4,4,810015,0.044196712,0.078887428,0.196416116,0.019135448,0.005061635,0.035503681,0.084321242,0.114277472,0.0221898,0.006102195,0.061938189,0.094495442,0.094495442,0.028586856,0.009528952
Mexico,2016,2016_5,5,829485,0.04388265,0.084148598,0.203620319,0.018204066,0.006510063,0.032904674,0.076058344,0.127303327,0.018879731,0.007551892,0.049624713,0.102350971,0.093821723,0.024812357,0.01008002
Mexico,2016,2016_6,6,832761,0.061001896,0.104591834,0.205100863,0.023896412,0.005163546,0.043417435,0.087370887,0.10773956,0.021440708,0.004824159,0.074885332,0.120128553,0.088926332,0.030422166,0.008580611
Mexico,2016,2016_7,7,837378,0.055052796,0.098163553,0.198118412,0.019704363,0.005135076,0.037724461,0.103472806,0.10616741,0.022095755,0.00646705,0.065769621,0.136955563,0.102910112,0.024760328,0.003868801
Mexico,2016,2016_8,8,855933,0.082950418,0.088675165,0.208894855,0.016940578,0.005724747,0.062553552,0.079374675,0.120376162,0.019449424,0.006833581,0.089509895,0.125162142,0.124403583,0.025790987,0.012136935
Mexico,2016,2016_9,9,837926,0.048333624,0.077572483,0.193453837,0.016946604,0.005131718,0.036788032,0.073042903,0.110897255,0.018127436,0.004798439,0.041683379,0.092804505,0.099096336,0.021234929,0.006291831
Mexico,2016,2016_10,10,774765,0.044013346,0.068149697,0.209224733,0.01845721,0.003355856,0.033099613,0.066199227,0.114745326,0.018204787,0.004964942,0.047293878,0.063888221,0.109522664,0.026550949,0.001659434
Mexico,2016,2016_11,11,785474,0.039211992,0.077023555,0.192240609,0.016423204,0.005219778,0.025728894,0.076091836,0.103463,0.015875275,0.006021656,0.047554688,0.075920642,0.095109376,0.017520148,0.006674342
Mexico,2016,2016_12,12,756254,0.041123749,0.078148347,0.17811476,0.015206531,0.006875997,0.033739349,0.070909819,0.109223995,0.014868188,0.006862241,0.039296942,0.08484567,0.091097456,0.017862246,0.005358674
Mexico,2017,2017_1,1,794079,0.070144154,0.088152438,0.215217881,0.020023197,0.006296603,0.048492062,0.079901693,0.131148986,0.022041846,0.008265692,0.063554227,0.088460614,0.098766704,0.024906386,0.006870727
Mexico,2017,2017_2,2,767096,0.053187606,0.065441614,0.206884145,0.016555946,0.004953748,0.035973519,0.05338006,0.111982083,0.017986759,0.004061526,0.054091089,0.069416898,0.094659406,0.018030363,0.007212145
Mexico,2017,2017_3,3,760538,0.048123828,0.070739398,0.222474091,0.016698705,0.005259435,0.031034079,0.062653707,0.12237967,0.020494203,0.004684389,0.058664134,0.069838255,0.107085324,0.025141772,0.006518237
Mexico,2017,2017_4,4,753424,0.045525494,0.069283697,0.194180169,0.016060014,0.005309096,0.031971392,0.066311034,0.113676059,0.018353947,0.00414444,0.041342179,0.074031343,0.098067494,0.015383136,0.005768676
Mexico,2017,2017_5,5,771604,0.051192062,0.086184105,0.212155458,0.018403222,0.005961607,0.035956412,0.06843317,0.128747151,0.016238379,0.002899711,0.060039776,0.100379001,0.093812151,0.019700552,0.005628729
Mexico,2017,2017_6,6,755628,0.070272674,0.117253463,0.209494619,0.025276988,0.005955311,0.042411819,0.074809736,0.118399661,0.01943875,0.006479583,0.079271873,0.125269133,0.094930515,0.035231944,0.00391466
Mexico,2017,2017_7,7,770295,0.072180139,0.106193082,0.207193348,0.027392103,0.007140122,0.047886008,0.08701238,0.11153936,0.028030834,0.009343611,0.073287992,0.110420575,0.107489056,0.031269543,0.003908693
Mexico,2017,2017_8,8,774232,0.09751599,0.097903471,0.214406018,0.019761519,0.006974654,0.055327451,0.077458432,0.135697854,0.01514225,0.005241548,0.090896516,0.106704606,0.114608651,0.027664157,0.005928034
Mexico,2017,2017_9,9,869805,0.054839878,0.065991803,0.156126948,0.024373279,0.006438225,0.032828376,0.043418175,0.09583768,0.027533477,0.004765409,0.047045294,0.064469477,0.087120915,0.027878693,0.011325719
Mexico,2017,2017_10,10,802926,0.056045015,0.077715755,0.180589494,0.019055305,0.008718113,0.03623291,0.070767402,0.103037337,0.024343986,0.006227531,0.042796561,0.080729876,0.091429016,0.027234175,0.007781193
Mexico,2017,2017_11,11,775151,0.050441785,0.080887466,0.181900043,0.016512912,0.006837377,0.027017344,0.066956026,0.112180711,0.014683339,0.001174667,0.054533481,0.079227888,0.120385233,0.018520805,0.01131827
Mexico,2017,2017_12,12,767225,0.049007788,0.08419955,0.133728698,0.013816025,0.010427189,0.029435486,0.057693553,0.090072588,0.011774194,0.007653226,0.052506376,0.070722873,0.087867813,0.00857247,0.005357793
Mexico,2018,2018_1,1,797150,0.08793828,0.100608417,0.190428401,0.02308223,0.007025027,0.054486015,0.072080458,0.110107156,0.018162005,0.004540501,0.061393636,0.094136908,0.140182134,0.0337665,0.005116136
Mexico,2018,2018_2,2,789134,0.070963867,0.077426647,0.183745726,0.016220312,0.00747655,0.032196491,0.064392981,0.106938344,0.009773935,0.002299749,0.065740731,0.068871242,0.099132848,0.015652555,0.003130511
Mexico,2018,2018_3,3,811303,0.060643188,0.078885447,0.180943495,0.014421246,0.006779218,0.032245838,0.068451691,0.111446141,0.010182896,0.004525732,0.052203286,0.077793132,0.133067199,0.014330314,0.002047188
Mexico,2018,2018_4,4,834696,0.060620873,0.082065806,0.173955548,0.015933945,0.006349617,0.027593667,0.0579467,0.0993372,0.012141213,0.00331124,0.050563786,0.074834404,0.117307984,0.019214239,0.009101482
Mexico,2018,2018_5,5,853697,0.062082917,0.093944339,0.184491687,0.019679113,0.008551043,0.024958493,0.072705175,0.111228066,0.01464955,0.007596063,0.042698548,0.07844617,0.11717276,0.016880821,0.006950926
Mexico,2018,2018_6,6,868167,0.083739649,0.10873484,0.155615221,0.021078894,0.008754076,0.040111242,0.067386886,0.091453631,0.014974864,0.004813349,0.053130702,0.093229344,0.111273733,0.018044389,0.012029593
Mexico,2018,2018_7,7,879761,0.08468209,0.116167914,0.171751192,0.021937776,0.009093379,0.038035646,0.091071266,0.104464099,0.021428533,0.004285707,0.069181949,0.109287426,0.116305884,0.021055376,0.010026369
Mexico,2018,2018_8,8,857652,0.109135174,0.115198239,0.186439255,0.022969689,0.011543143,0.043555928,0.077739061,0.117435603,0.016540226,0.007718772,0.090773794,0.094995831,0.124550089,0.024276712,0.010555092
Mexico,2018,2018_9,9,871477,0.073209046,0.091339186,0.156974883,0.021572572,0.009409313,0.029816278,0.055837756,0.086738262,0.018973995,0.002710571,0.054331615,0.090552691,0.106532578,0.021306516,0.012783909
Mexico,2018,2018_10,10,884006,0.069004057,0.096945043,0.169455863,0.02013561,0.010067805,0.029675192,0.077695047,0.09657926,0.01510737,0.003776843,0.058424245,0.099852346,0.112599454,0.02124518,0.007435813
Mexico,2018,2018_11,11,870407,0.059857055,0.09145147,0.160729406,0.017348206,0.00850177,0.028657875,0.06668467,0.089831415,0.019288954,0.004408904,0.053771701,0.063648136,0.1196146,0.008779053,0.004389527
Mexico,2018,2018_12,12,880036,0.064429182,0.107041076,0.127608416,0.016249335,0.013408542,0.026757825,0.076450929,0.075358773,0.013105874,0.006552937,0.035601442,0.09234124,0.105691781,0.014463086,0.00890036
Mexico,2019,2019_1,1,915906,0.110928414,0.143246141,0.193906362,0.027841285,0.012665055,0.054452828,0.101051882,0.118853768,0.025655659,0.005759434,0.078976296,0.117397197,0.11632995,0.021344945,0.009605225
Mexico,2019,2019_2,2,882025,0.086732235,0.118930869,0.184348516,0.021427964,0.011564298,0.036138215,0.07672421,0.104522837,0.015567231,0.008339588,0.062698733,0.103005061,0.114201263,0.026870885,0.005598101
Mexico,2019,2019_3,3,904918,0.084538047,0.125425729,0.177585151,0.02652174,0.014586957,0.03505716,0.077235305,0.106267015,0.015885275,0.007120986,0.055496359,0.119872136,0.104333156,0.031077961,0.012209199
Mexico,2019,2019_4,4,916733,0.082248594,0.122172977,0.209657556,0.020943939,0.013635377,0.0333941,0.07718964,0.142335507,0.015875883,0.007116775,0.074623541,0.114719772,0.130312751,0.024503252,0.007796489
Mexico,2019,2019_5,5,923761,0.09645352,0.147873747,0.146141697,0.026522012,0.015155435,0.041419151,0.086108235,0.08828819,0.021254564,0.010899777,0.076415656,0.098890849,0.09551957,0.015732635,0.013485116
Mexico,2019,2019_6,6,912759,0.120623297,0.190411708,0.140124611,0.038345281,0.017857945,0.034813663,0.096018328,0.094333796,0.013476257,0.00786115,0.077528486,0.122166099,0.118642077,0.025842829,0.01174674
Mexico,2019,2019_7,7,933127,0.112846376,0.162035821,0.143281675,0.033007297,0.017789647,0.046674577,0.089412744,0.093911498,0.020806739,0.009559853,0.058072698,0.11021961,0.097182882,0.026073456,0.005925785
Mexico,2019,2019_8,8,928603,0.148610332,0.168209665,0.141718259,0.031983528,0.022076172,0.038476119,0.093361172,0.095624473,0.013013982,0.015277283,0.102412652,0.127420392,0.091695048,0.021435206,0.015480982
Mexico,2019,2019_9,9,926831,0.107247168,0.136270798,0.133789224,0.025247321,0.014889446,0.024560341,0.067969317,0.088531463,0.009709902,0.008567561,0.073791662,0.092239577,0.079940967,0.015988193,0.007379166
Mexico,2019,2019_10,10,949435,0.095741151,0.138819403,0.13439572,0.026542101,0.018642666,0.0402321,0.06403137,0.091797185,0.016999479,0.010199687,0.064085184,0.073944443,0.087500924,0.020950926,0.013556481
Mexico,2019,2019_11,11,945084,0.08919842,0.144325795,0.120730009,0.026029432,0.018622683,0.029582023,0.069024721,0.076565237,0.015081032,0.010440714,0.052507556,0.102453768,0.07940167,0.017929409,0.00640336
Mexico,2019,2019_12,12,940738,0.090248294,0.151583119,0.107575117,0.023811093,0.023492194,0.028887933,0.074283255,0.068977308,0.012380543,0.009432794,0.051705623,0.091479179,0.076895541,0.010606282,0.011932067
Mexico,2020,2020_1,1,965690,0.150462364,0.206173824,0.135447193,0.039867866,0.021539003,0.045973533,0.083217915,0.081472084,0.022113851,0.010474982,0.101627358,0.124064566,0.079190149,0.02507688,0.019797537
Mexico,2020,2020_2,2,939894,0.115438549,0.155336666,0.116183314,0.026492349,0.018512726,0.03545195,0.073391756,0.060952476,0.012439281,0.008707497,0.064506881,0.087442661,0.051605505,0.01146789,0.010034404
Mexico,2020,2020_3,3,977051,0.091704527,0.236016339,0.102246454,0.024870759,0.028657665,0.038434514,0.141126732,0.052246918,0.017415639,0.012010786,0.04151656,0.15937002,0.066962193,0.013392439,0.022767146
Mexico,2020,2020_4,4,1012284,0.045639366,0.265636916,0.087623631,0.027166289,0.025585705,0.017331023,0.190641248,0.046614474,0.02868583,0.014940537,0.019803549,0.171630756,0.047528517,0.023764259,0.010561893
Mexico,2020,2020_5,5,1010201,0.055335522,0.241932051,0.096218475,0.029004129,0.016531364,0.016001871,0.161249623,0.041235591,0.016617328,0.006770022,0.027943108,0.157878559,0.041914662,0.016765865,0.006985777
Mexico,2020,2020_6,6,990957,0.070840612,0.244107464,0.092032248,0.034915743,0.018769735,0.015340266,0.146371707,0.049855865,0.020453688,0.010226844,0.04108056,0.157239386,0.056662842,0.019831995,0.016998853
Mexico,2020,2020_7,7,976504,0.098207483,0.260828425,0.114387652,0.045673136,0.022324537,0.023393485,0.154007109,0.063682264,0.022743666,0.007148009,0.042215722,0.132677985,0.060308175,0.030154087,0.007538522
Mexico,2020,2020_8,8,967286,0.118372436,0.255767167,0.100383961,0.037527681,0.020159498,0.025826275,0.139726771,0.046354853,0.014568668,0.009270971,0.050369904,0.165276247,0.048795844,0.020462773,0.012592476
Mexico,2020,2020_9,9,955302,0.106039765,0.206531547,0.111064355,0.033078545,0.022820009,0.020310342,0.106967801,0.050098844,0.012186205,0.008801148,0.041069111,0.121564569,0.049282933,0.031212524,0.021355938
Mexico,2020,2020_10,10,952305,0.09881288,0.19699571,0.113514053,0.033497671,0.021211692,0.017169858,0.102332354,0.05563034,0.016483064,0.008928326,0.052053598,0.114182087,0.057091043,0.015112335,0.008395742
Mexico,2020,2020_11,11,946611,0.086941732,0.191947907,0.105323095,0.026938204,0.018064443,0.029227964,0.102297875,0.048713274,0.017397598,0.009046751,0.037517053,0.088676671,0.042633015,0.011937244,0.018758527
Mexico,2020,2020_12,12,905142,0.078219771,0.184390957,0.092250719,0.024637018,0.020991181,0.02666609,0.10666436,0.049728655,0.008648462,0.008648462,0.024761231,0.102582243,0.051291121,0.008843297,0.005305978
Mexico,2021,2021_1,1,929564,0.11822747,0.223115353,0.116291078,0.036791442,0.021730618,0.025589082,0.100934712,0.055443011,0.017059388,0.011372925,0.062342039,0.124684078,0.064026959,0.02190396,0.01010952
Mexico,2021,2021_2,2,913427,0.117579183,0.191914625,0.124695241,0.029559012,0.023866166,0.026105874,0.102973169,0.05728789,0.015228426,0.006526468,0.064659315,0.115338238,0.071649512,0.015727942,0.01922304
Mexico,2021,2021_3,3,923128,0.113527052,0.180473347,0.116560217,0.029031727,0.024265324,0.02628735,0.088354704,0.04381225,0.013873879,0.012413471,0.063177666,0.104157773,0.061470161,0.017075045,0.020490054
Mexico,2021,2021_4,4,869426,0.109152475,0.177358395,0.113293138,0.028869622,0.020703315,0.024430465,0.089323887,0.058022354,0.009161424,0.006871068,0.059778277,0.119556554,0.070647055,0.012680241,0.012680241
Mexico,2021,2021_5,5,772357,0.107333785,0.165726471,0.110829578,0.027707394,0.020845283,0.026856903,0.091481326,0.069660092,0.00923206,0.013428452,0.059252237,0.077027908,0.059252237,0.007900298,0.019750746
Mexico,2021,2021_6,6,561142,0.058630436,0.093559206,0.072708869,0.014969473,0.010870689,0.011693308,0.039757247,0.033910593,0.008185316,0,0.037339154,0.063189338,0.034466912,0.002872243,0.002872243
United States,2012,2012_1,1,3336615,0.232870739,0.266167958,0.659470751,1.279290538,0.012977224,0.194850192,0.236290162,0.554088081,1.179941408,0.01495681,0.355700238,0.403619218,0.600165595,1.843859536,0.016025364
United States,2012,2012_2,2,3406979,0.203494063,0.241357519,0.651045985,1.222960282,0.01179931,0.177575621,0.220959043,0.532457401,1.122444993,0.011182683,0.312775758,0.375608111,0.585049288,1.733279741,0.014476081
